,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,2.16,1.8,1.61,1.91,0.55,1.13,0.55,0.81,1.97,1.13,0.22,-0.09
Cash from Investing Activity,-0.51,-0.5700000000000001,0.17,0.0,-0.36,-2.32,-0.3,0.01,-0.96,-0.38,-0.12,-1.96
Cash from Financing Activity,-1.61,-1.21,-1.84,-1.91,-0.14,1.13,-0.2,-0.86,-1.0,-0.75,-0.14,2.06
Net Cash Flow,0.04,0.02,-0.06,0.0,0.05,-0.06,0.05,-0.04,0.02,0.01,-0.05,0.02
