,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-1.9,1.6800000000000002
Cash from Investing Activity,0,1.87,-3.8
Cash from Financing Activity,0,0.13,2.58
Net Cash Flow,0,0.1,0.46
