,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,74.07,74.07,74.07,74.07,74.07,74.07,74.46,74.46,74.46,74.46,74.46
Public,25.93,25.93,25.93,25.93,25.93,25.93,25.55,25.56,25.55,25.54,25.54
No. of Shareholders,10221.0,10221.0,10222.0,10221.0,10221.0,9169.0,9434.0,9613.0,9732.0,9901.0,10326.0
