,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,553.0,792.0,984.0,826.0,811.0,998.0,1174.0,1098.0,1035.0,1327.0,1631.0,1833.0,1610.0
Expenses,554.0,721.0,870.0,747.0,761.0,918.0,1090.0,1008.0,975.0,1223.0,1491.0,1671.0,1452.0
Operating Profit,-1.0,71.0,114.0,78.0,50.0,81.0,84.0,90.0,60.0,104.0,140.0,162.0,158.0
OPM %,-0.0,9.0,12.0,9.0,6.0,8.0,7.0,8.0,6.0,8.0,9.0,9.0,10.0
Other Income,6.0,22.0,12.0,6.0,23.0,6.0,10.0,12.0,37.0,14.0,7.0,13.0,14.0
Interest,33.0,34.0,38.0,36.0,36.0,34.0,36.0,35.0,39.0,40.0,51.0,51.0,52.0
Depreciation,27.0,25.0,24.0,24.0,27.0,27.0,26.0,25.0,28.0,30.0,31.0,45.0,53.0
Profit before tax,-55.0,34.0,64.0,25.0,11.0,26.0,32.0,41.0,30.0,47.0,65.0,79.0,68.0
Tax %,10.0,12.0,18.0,29.0,-41.0,24.0,48.0,27.0,33.0,22.0,42.0,34.0,21.0
Net Profit,-50.0,30.0,53.0,18.0,15.0,20.0,17.0,30.0,20.0,37.0,38.0,52.0,54.0
EPS in Rs,-2.9,1.75,3.06,1.04,0.87,1.14,0.95,1.75,1.15,2.13,2.2,3.04,3.12
