,2011-12-01,2012-12-01,2013-12-01,2014-12-01,2015-12-01,2016-12-01,2017-12-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,12,12,16,16,16,16,17,17,17,17,17,17
Reserves,370,389,397,552,493,536,602,1004,1035,1049,1114,1220,1308
Borrowings,651,783,770,765,601,356,489,532,539,458,560,766,761
Other Liabilities,689,607,682,862,1336,973,1282,1044,1533,1669,1925,3013,3320
Total Liabilities,1721,1791,1860,2195,2445,1881,2388,2597,3125,3192,3616,5017,5406
Fixed Assets,229,230,224,335,349,385,462,529,624,601,655,847,998
CWIP,24,14,7,3,3,6,38,7,5,53,2,117,133
Investments,0,0,0,0,0,1,1,1,255,194,113,45,5
Other Assets,1469,1547,1630,1856,2093,1489,1887,2060,2241,2344,2847,4007,4271
Total Assets,1721,1791,1860,2195,2445,1881,2388,2597,3125,3192,3616,5017,5406
