,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Promoters,21.81,22.22,21.87,21.87,21.87,0.02,0.02
Public,78.19,77.78,78.13,78.13,78.13,99.98,99.98
No. of Shareholders,1860.0,1971.0,943.0,946.0,1287.0,6685.0,8778.0
