,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.04,71.04,71.04,71.04,71.04,71.04,71.04,71.04
FIIs,0.23,2.12,1.28,0.84,0.74,1.08,0.73,0.67
DIIs,13.29,11.4,9.44,13.87,12.38,14.45,13.53,12.0
Public,15.44,15.44,18.24,14.26,15.84,13.43,14.71,16.31
No. of Shareholders,13330.0,14978.0,20108.0,17989.0,16613.0,17806.0,26820.0,37152.0
