,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,10,11,18,18,18,20,20,20.0
Reserves,778,813,856,870,877,310,472,1371,290,394,-314,-243,-241.0
Preference Capital,3,3,3,3,3,0,0,0,0,0,0,0,
Borrowings,0,10,29,291,444,697,671,342,1141,332,502,214,225.0
Other Liabilities,27,63,81,64,729,138,72,240,235,881,85,46,46.0
Total Liabilities,815,896,976,1235,2060,1155,1226,1971,1684,1625,294,38,50.0
Fixed Assets,61,399,469,690,937,604,502,420,355,235,6,1,1.0
CWIP,0,16,0,6,0,0,0,0,0,1,0,0,0.0
Investments,331,0,0,0,0,0,222,874,541,589,48,22,34.0
Other Assets,423,481,507,539,1124,551,502,677,788,801,239,15,15.0
Total Assets,815,896,976,1235,2060,1155,1226,1971,1684,1625,294,38,50.0
