,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,53.4,49.86,50.44,49.38,49.38,48.06,50.05,50.04
FIIs,0.0,0.27,15.04,14.34,7.12,4.23,3.92,3.94
Public,46.6,49.88,34.52,36.28,43.5,47.7,46.04,46.01
No. of Shareholders,7083.0,8314.0,8122.0,7952.0,10688.0,17565.0,17699.0,16086.0
