,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,49.82,95.12,178.25,97.52,134.65,140.27,120.25,118.84,76.26,62.47,162.88,50.96,57.83
Expenses,49.5,94.67,175.89,94.59,131.23,137.21,118.38,117.93,71.99,60.94,160.36,49.62,55.99
Operating Profit,0.32,0.45,2.36,2.93,3.42,3.06,1.87,0.91,4.27,1.53,2.52,1.34,1.84
OPM %,0.64,0.47,1.32,3.0,2.54,2.18,1.56,0.77,5.6,2.45,1.55,2.63,3.18
Other Income,2.55,2.09,1.64,0.67,0.81,0.13,1.13,0.85,-0.94,0.48,0.84,0.7,0.84
Interest,0.8,0.61,0.56,0.47,0.61,0.49,0.43,0.55,0.59,0.71,0.2,0.42,0.41
Depreciation,0.22,0.22,0.25,0.4,0.5,0.5,0.59,0.41,0.42,0.55,1.02,0.89,1.27
Profit before tax,1.85,1.71,3.19,2.73,3.12,2.2,1.98,0.8,2.32,0.75,2.14,0.73,1.0
Tax %,0.0,0.0,55.8,8.06,8.97,11.36,137.88,0.0,9.05,33.33,83.18,0.0,22.0
Net Profit,1.85,1.7,1.41,2.51,2.84,1.95,-0.76,0.8,2.12,0.49,0.36,0.72,0.78
EPS in Rs,0.79,0.73,0.6,1.07,1.21,0.77,-0.3,0.32,0.84,0.19,0.14,0.28,0.31
