,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,434.0,618.0,802.0,422.0,594.0,678.0,753.0,622.0,511.0,739.0,658.0,706.0,567.0
Expenses,376.0,534.0,705.0,400.0,532.0,612.0,673.0,583.0,499.0,684.0,612.0,662.0,546.0
Operating Profit,58.0,84.0,97.0,22.0,62.0,66.0,81.0,38.0,12.0,55.0,46.0,44.0,21.0
OPM %,13.0,14.0,12.0,5.0,10.0,10.0,11.0,6.0,2.0,7.0,7.0,6.0,4.0
Other Income,1.0,1.0,4.0,1.0,1.0,1.0,3.0,5.0,6.0,9.0,6.0,3.0,22.0
Interest,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0
Depreciation,11.0,11.0,11.0,12.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0,14.0
Profit before tax,43.0,69.0,84.0,7.0,47.0,51.0,65.0,25.0,0.0,44.0,33.0,27.0,23.0
Tax %,25.0,25.0,26.0,26.0,25.0,25.0,25.0,25.0,315.0,25.0,25.0,26.0,21.0
Net Profit,32.0,52.0,63.0,5.0,35.0,38.0,49.0,19.0,-0.0,33.0,25.0,20.0,18.0
EPS in Rs,1.53,2.45,2.95,0.24,1.64,1.79,2.3,0.89,-0.01,1.53,1.16,0.92,0.86
