,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,,,,,,,,,,,0.00
Inventory Days,,,,,,,,,,,,0.00
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,,,,,,,,,,,,0.00
Working Capital Days,,,,,,,,,,,,29.30
ROCE %,0.00,-3.20,-6.45,-22.73,1.13,-5.81,-6.17,-10.67,-15.15,-15.79,-19.15,104.52
