,2016-03-01,2017-03-01,2018-03-01,2023-03-01
Cash from Operating Activity,27.65,-1.34,0.05,6.16
Cash from Investing Activity,-27.89,1.58,-150.36,7.36
Cash from Financing Activity,0.0,0.0,150.0,-13.51
Net Cash Flow,-0.24,0.24,-0.31,0.01
