,2016-03-01,2017-03-01,2018-03-01,2023-03-01,2023-09-01
Equity Capital,198.19,198.19,198.19,198.19,198.19
Reserves,188.23,188.44,188.56,173.08,173.95
Borrowings,0.0,0.0,150.04,0.0,0.0
Other Liabilities,57.64,61.73,61.7,63.43,57.58
Total Liabilities,444.06,448.36,598.49,434.7,429.72
Fixed Assets,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,223.92,222.34,222.69,276.16,252.92
Other Assets,220.14,226.02,375.8,158.54,176.8
Total Assets,444.06,448.36,598.49,434.7,429.72
