,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.16,0.42,1.6,2.23,2.81,2.05,1.52,2.73,0.01,2.47,1.34,2.03,1.23
Expenses,3.9,0.37,1.59,2.47,3.01,2.31,1.67,2.88,0.15,2.57,1.38,2.12,1.34
Operating Profit,0.26,0.05,0.01,-0.24,-0.2,-0.26,-0.15,-0.15,-0.14,-0.1,-0.04,-0.09,-0.11
OPM %,6.25,11.9,0.62,-10.76,-7.12,-12.68,-9.87,-5.49,-1400.0,-4.05,-2.99,-4.43,-8.94
Other Income,0.08,0.5,0.11,0.22,0.59,0.19,0.13,0.16,0.16,0.15,0.16,0.14,0.21
Interest,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.04,0.03,0.01,0.01
Depreciation,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Profit before tax,0.3,0.53,0.1,-0.04,0.37,-0.09,-0.06,-0.03,-0.04,-0.01,0.07,0.02,0.07
Tax %,16.67,18.87,40.0,0.0,13.51,-11.11,33.33,0.0,0.0,0.0,-85.71,0.0,42.86
Net Profit,0.24,0.43,0.06,-0.05,0.32,-0.1,-0.03,-0.03,-0.04,-0.01,0.13,0.02,0.04
EPS in Rs,0.8,1.44,0.2,-0.17,1.07,-0.34,-0.1,-0.1,-0.13,-0.03,0.44,0.07,0.13
