,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.98
Reserves,3.93,4.14,4.32,4.48,4.5600000000000005,4.65,5.35,5.87,6.53,7.23,7.41,7.47,7.55
Borrowings,6.47,1.96,1.67,1.34,3.19,1.61,0.31,1.16,0.16,0.08,0.84,0.0,1.28
Other Liabilities,2.59,4.5,9.09,10.09,3.55,3.14,7.46,4.09,0.86,0.39,0.45,0.13,0.14
Total Liabilities,15.98,13.59,18.07,18.9,14.29,12.39,16.11,14.11,10.54,10.69,11.69,10.59,11.96
Fixed Assets,1.37,1.2,1.24,1.14,1.19,1.09,1.53,1.41,1.31,1.1,0.93,0.86,0.8300000000000001
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.79,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.8,4.87,6.64,3.29,0.46,0.46,0.86,0.19,0.41
Other Assets,13.82,11.79,16.23,17.16,11.3,6.43,7.94,9.41,8.77,9.13,9.9,9.54,10.72
Total Assets,15.98,13.59,18.07,18.9,14.29,12.39,16.11,14.11,10.54,10.69,11.69,10.59,11.96
