,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,10,10.0
Reserves,10,-2,-5,-10,-10,-7,3,38,55,73,124,174,198.0
Preference Capital,0,0,0,5,5,0,7,6,0,0,0,0,
Borrowings,93,79,70,64,56,54,37,6,0,0,0,0,0.0
Other Liabilities,28,20,31,31,35,20,36,53,24,37,49,68,56.0
Total Liabilities,142,107,106,95,91,77,86,107,89,120,182,252,264.0
Fixed Assets,74,65,59,53,49,45,41,34,33,40,40,55,57.0
CWIP,0,0,0,0,0,0,0,1,6,3,12,6,5.0
Investments,0,0,0,0,0,1,1,1,1,23,42,67,65.0
Other Assets,67,42,46,42,42,31,44,71,49,55,88,124,136.0
Total Assets,142,107,106,95,91,77,86,107,89,120,182,252,264.0
