,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,435.0,536.0,762.0,580.0,698.0,684.0,731.0,609.0,623.0,743.0,863.0,764.0,902.0
Expenses,400.0,504.0,692.0,520.0,635.0,614.0,667.0,549.0,561.0,672.0,753.0,681.0,812.0
Operating Profit,34.0,32.0,70.0,60.0,63.0,69.0,64.0,61.0,62.0,71.0,110.0,83.0,90.0
OPM %,8.0,6.0,9.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,13.0,11.0,10.0
Other Income,7.0,5.0,3.0,6.0,7.0,5.0,11.0,7.0,7.0,7.0,9.0,7.0,8.0
Interest,10.0,9.0,16.0,11.0,12.0,11.0,10.0,8.0,7.0,7.0,11.0,11.0,11.0
Depreciation,7.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,11.0,10.0,12.0,13.0
Profit before tax,24.0,20.0,49.0,46.0,50.0,55.0,57.0,51.0,52.0,60.0,98.0,67.0,74.0
Tax %,25.0,26.0,25.0,25.0,28.0,24.0,25.0,27.0,25.0,25.0,26.0,26.0,26.0
Net Profit,18.0,15.0,37.0,35.0,36.0,42.0,42.0,38.0,39.0,45.0,72.0,50.0,55.0
EPS in Rs,2.68,2.2,5.53,5.19,5.34,6.32,6.32,5.64,5.84,6.71,10.77,7.42,8.22
