,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13,13,13,13,13,13,13,13,13,13,13,13,13
Reserves,263,192,214,324,409,495,608,724,789,865,1022,1215,1318
Borrowings,248,274,239,173,142,90,30,61,91,68,54,58,88
Other Liabilities,646,595,586,532,593,637,601,689,865,1114,957,1207,1381
Total Liabilities,1170,1074,1050,1042,1157,1235,1252,1488,1759,2061,2046,2493,2800
Fixed Assets,195,160,136,121,118,198,190,191,226,235,228,293,323
CWIP,32,42,69,79,85,1,0,0,0,0,0,1,0
Investments,2,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,940,872,846,841,954,1036,1062,1296,1533,1826,1818,2199,2477
Total Assets,1170,1074,1050,1042,1157,1235,1252,1488,1759,2061,2046,2493,2800
