,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,21,28,24,28,26,22,26,23,19,34,16,18
Inventory Days,740,1453,285,562,255,381,381,384,405,1125,495,339
Days Payable,273,310,460,454,309,444,452,262,255,592,343,206
Cash Conversion Cycle,489,1171,-151,136,-27,-41,-46,146,169,567,168,151
Working Capital Days,59,101,-32,13,134,-29,-107,-159,-230,-1065,-390,-287
ROCE %,9,6,2,1,-1,-1,0,1,-3,-8,-1,9
