,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99,33.99
Reserves,-785.78,-863.45,-908.67,-955.12,-1012.4,-1085.88,-1140.93,-1184.61,-1185.55,-1193.17,-1199.51,-1203.71,-1204.99
Preference Capital,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,
Borrowings,587.42,574.06,583.56,587.58,288.86,288.86,288.86,288.86,288.86,611.3,611.3,611.3,611.3
Other Liabilities,975.14,1069.93,1138.27,1216.95,1525.65,1571.97,1632.21,1639.86,1631.64,1308.7,1308.12,1306.3,1300.2
Total Liabilities,810.77,814.53,847.15,883.4,836.1,808.94,814.13,778.1,768.94,760.82,753.9,747.88,746.5
Fixed Assets,51.63,46.27,42.1,37.89,32.27,28.15,25.46,22.58,19.68,16.44,13.72,11.16,10.48
CWIP,0.97,1.01,0.78,0.55,0.38,0.26,0.08,0.17,0.17,0.17,0.17,0.17,0.17
Investments,30.01,30.01,30.01,30.01,30.01,29.95,29.96,29.96,29.95,29.97,29.97,29.97,29.97
Other Assets,728.16,737.24,774.26,814.95,773.44,750.58,758.63,725.39,719.14,714.24,710.04,706.58,705.88
Total Assets,810.77,814.53,847.15,883.4,836.1,808.94,814.13,778.1,768.94,760.82,753.9,747.88,746.5
