,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.46,6.09,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Expenses,4.15,3.91,5.39,2.57,0.50,0.27,0.29,0.25,0.78,0.30,0.32,0.30,0.31
Operating Profit,-2.69,2.18,-4.18,-2.57,-0.50,-0.27,-0.29,-0.25,-0.78,-0.30,-0.32,-0.30,-0.31
OPM %,-184.25,35.8,-345.45,,,,,,,,,,
Other Income,0.0,0.12,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Interest,0.0,0.0,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.72,0.7,0.63,0.71,0.66,0.68,0.68,0.68,0.68,0.68,0.52,0.38,0.30
Profit before tax,-3.41,1.6,-4.84,-3.28,-1.15,-0.95,-0.97,-0.93,-1.46,-0.98,-0.84,-0.68,-0.61
Tax %,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Profit,-3.42,1.6,-4.83,-3.28,-1.14,-0.95,-0.97,-0.93,-1.46,-0.98,-0.83,-0.67,-0.61
EPS in Rs,-1.01,0.47,-1.42,-0.97,-0.34,-0.28,-0.29,-0.27,-0.43,-0.29,-0.24,-0.20,-0.18
