,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01
Sales,377.0,390.0,389.0,381.0,358.0,363.0,365.0,360.0,331.0,342.0,335.0,338.0,322.0
Expenses,309.0,312.0,327.0,347.0,308.0,316.0,318.0,317.0,302.0,310.0,310.0,304.0,321.0
Operating Profit,68.0,78.0,62.0,33.0,51.0,46.0,47.0,42.0,29.0,32.0,25.0,33.0,1.0
OPM %,18.0,20.0,16.0,9.0,14.0,13.0,13.0,12.0,9.0,9.0,8.0,10.0,0.0
Other Income,7.0,3.0,-6.0,-14.0,4.0,4.0,1.0,-3.0,3.0,9.0,10.0,5.0,2.0
Interest,34.0,31.0,30.0,31.0,30.0,31.0,30.0,29.0,30.0,29.0,28.0,28.0,27.0
Depreciation,86.0,83.0,86.0,93.0,79.0,80.0,79.0,93.0,79.0,78.0,75.0,112.0,74.0
Profit before tax,-45.0,-34.0,-60.0,-105.0,-55.0,-62.0,-60.0,-82.0,-78.0,-66.0,-68.0,-102.0,-99.0
Tax %,-2.0,0.0,4.0,1.0,-3.0,-3.0,-2.0,3.0,0.0,-3.0,-1.0,1.0,1.0
Net Profit,-46.0,-34.0,-58.0,-104.0,-57.0,-63.0,-62.0,-79.0,-77.0,-68.0,-69.0,-101.0,-97.0
EPS in Rs,-0.54,-0.46,-0.66,-1.1,-0.66,-0.69,-0.69,-0.86,-0.84,-0.76,-0.74,-0.88,-1.0
