,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,25
Reserves,13,16,19,26,151
Borrowings,78,75,84,85,46
Other Liabilities,3,13,12,24,1
Total Liabilities,104,113,124,145,223
Fixed Assets,13,9,13,13,14
CWIP,0,0,0,0,0
Investments,0,0,0,0,0
Other Assets,91,104,112,132,210
Total Assets,104,113,124,145,223
