,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,131.06,106.68,57.99,46.11,124.2,181.84,62.25,56.85,116.07,119.98,81.14,58.58,87.99
Expenses,95.64,107.32,88.26,51.59,112.25,185.53,73.47,74.51,94.13,114.18,97.55,79.39,100.16
Operating Profit,35.42,-0.64,-30.27,-5.48,11.95,-3.69,-11.22,-17.66,21.94,5.8,-16.41,-20.81,-12.17
OPM %,27.03,-0.6,-52.2,-11.88,9.62,-2.03,-18.02,-31.06,18.9,4.83,-20.22,-35.52,-13.83
Other Income,13.57,12.51,2.11,2.99,21.16,1.93,7.91,3.18,10.86,8.68,9.03,10.01,7.58
Interest,1.71,1.65,1.17,1.99,2.96,2.5,0.52,2.25,2.12,2.76,2.86,3.25,3.18
Depreciation,1.61,1.44,2.0,1.65,1.61,1.29,1.91,1.27,1.77,1.44,1.97,1.9,1.46
Profit before tax,45.67,8.78,-31.33,-6.13,28.54,-5.55,-5.74,-18.0,28.91,10.28,-12.21,-15.95,-9.23
Tax %,0.0,0.0,20.71,0.0,0.0,0.0,-210.45,0.0,12.8,54.96,12.61,0.0,21.34
Net Profit,44.22,12.48,-16.57,-0.23,18.43,-6.65,-16.89,-9.44,20.95,6.99,-5.86,-7.51,-5.27
EPS in Rs,0.9,0.26,-0.34,-0.0,0.38,-0.14,-0.35,-0.19,0.43,0.14,-0.12,-0.15,-0.11
