,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,1.0,1,1,0,1,1,0
Inventory Days,96.0,88,89,113,103,79,69
Days Payable,5.0,9,25,29,25,14,12
Cash Conversion Cycle,92.0,80,66,85,79,66,56
Working Capital Days,78.0,72,52,61,63,52,46
ROCE %,,15,16,20,22,24,24
