,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,8,-9,37,7,-29,17,60
Cash from Investing Activity,8,-17,-3,-2,-12,-5,-1
Cash from Financing Activity,-16,30,-34,-11,50,-18,-59
Net Cash Flow,1,3,0,-5,9,-6,0
