,2017-12-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,72.55,72.58,72.58,72.58,72.58,72.72
DIIs,0.02,0.25,0.25,0.25,0.25,0.25
Public,27.43,27.17,27.17,27.17,27.17,27.04
No. of Shareholders,10163.0,10414.0,10393.0,10382.0,10396.0,10354.0
