,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.26
Reserves,-4.25,-9.31,-10.99,-13.95,-11.54,-9.99,-9.54,-9.8,-9.57,-6.25,-7.37,-8.49,-10.76
Borrowings,38.75,41.43,41.73,40.94,37.9,37.0,35.5,32.84,29.14,22.41,19.55,20.7,20.82
Other Liabilities,6.25,8.69,6.24,5.84,5.72,5.75,7.41,7.88,4.99,3.67,4.36,3.27,4.49
Total Liabilities,46.55,46.61,42.78,38.63,37.88,38.56,39.17,36.72,30.36,25.63,22.34,21.28,20.35
Fixed Assets,34.19,34.65,31.84,29.52,27.45,27.38,25.5,23.24,20.57,16.19,15.83,13.15,12.54
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.11,0.13,0.1
Other Assets,12.33,11.93,10.91,9.08,10.4,11.15,13.64,13.44,9.75,9.4,6.4,8.0,7.71
Total Assets,46.55,46.61,42.78,38.63,37.88,38.56,39.17,36.72,30.36,25.63,22.34,21.28,20.35
