,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,633.39,619.29,652.68,727.82,691.79,777.37,856.05,948.3,779.41,545.61,863.25,588.02,927.43
Expenses,624.88,610.05,639.39,721.86,678.5,766.76,846.44,934.14,765.35,535.55,845.72,576.76,909.51
Operating Profit,8.51,9.24,13.29,5.96,13.29,10.61,9.61,14.16,14.06,10.06,17.53,11.26,17.92
OPM %,1.34,1.49,2.04,0.82,1.92,1.36,1.12,1.49,1.8,1.84,2.03,1.91,1.93
Other Income,3.93,3.46,2.04,8.39,1.93,2.92,8.24,5.09,2.47,2.74,0.03,2.99,-15.54
Interest,4.21,5.49,4.9,5.07,4.37,3.62,4.91,7.18,6.28,6.06,7.55,8.44,6.11
Depreciation,1.41,1.29,1.35,1.41,1.56,1.66,1.62,1.63,1.78,2.03,2.26,2.42,2.59
Profit before tax,6.82,5.92,9.08,7.87,9.29,8.25,11.32,10.44,8.47,4.71,7.75,3.39,-6.32
Tax %,24.78,24.49,23.9,25.67,21.96,26.67,34.98,33.33,7.91,27.81,21.29,25.37,25.79
Net Profit,5.14,4.46,6.9,5.85,7.26,6.05,7.36,6.97,7.8,3.4,6.11,2.53,-4.7
EPS in Rs,0.39,0.45,0.7,0.59,0.73,0.61,0.74,0.7,0.79,0.34,0.62,0.26,-0.47
