,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,26,26,26,26,26,26,26,26,26,20,20,20,20
Reserves,323,335,341,352,251,254,247,259,279,258,284,308,306
Borrowings,1748,1153,651,597,130,695,309,263,232,283,368,425,352
Other Liabilities,1431,1048,1135,1053,652,89,57,58,60,144,169,91,168
Total Liabilities,3529,2562,2154,2029,1059,1065,639,607,597,704,841,844,846
Fixed Assets,336,338,331,346,253,231,69,68,73,80,84,109,111
CWIP,28,13,7,8,1,3,5,3,2,2,2,2,1
Investments,212,185,123,37,30,68,36,42,39,24,33,74,84
Other Assets,2953,2026,1694,1637,775,762,530,494,483,598,721,659,650
Total Assets,3529,2562,2154,2029,1059,1065,639,607,597,704,841,844,846
