,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,67.38,67.38,67.38,67.38,67.39,67.39
Public,32.62,32.61,32.62,32.61,32.61,32.61
No. of Shareholders,181.0,118.0,108.0,76.0,72.0,74.0
