,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,49.91,50.0,50.0,50.17,50.17,50.17,50.17,50.17
FIIs,0.0,0.0,4.59,4.41,0.0,3.42,3.06,0.88
DIIs,4.43,4.79,0.05,0.08,0.02,0.13,0.09,0.14
Public,45.67,45.21,45.36,45.34,49.81,46.27,46.68,48.81
No. of Shareholders,10690.0,9906.0,10389.0,10996.0,15546.0,24827.0,27658.0,27298.0
