,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,15,18,18,18,18,18,18,18,18,18,18,18,18
Reserves,60,183,206,208,217,157,162,172,175,206,217,268,297
Borrowings,106,43,186,190,205,158,208,154,170,29,53,5,1
Other Liabilities,108,297,241,153,147,85,79,121,129,235,230,212,326
Total Liabilities,290,542,651,569,587,418,468,464,492,489,518,503,642
Fixed Assets,78,98,159,172,170,167,166,167,169,163,164,163,166
CWIP,2,4,4,3,3,4,2,7,3,3,6,4,3
Investments,0,0,0,0,0,0,0,0,0,0,0,0,11
Other Assets,210,440,487,394,415,247,300,290,320,322,348,336,462
Total Assets,290,542,651,569,587,418,468,464,492,489,518,503,642
