,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,164.0,190.0,346.0,114.0,188.0,234.0,323.0,115.0,181.0,231.0,345.0,188.0,227.0
Expenses,114.0,104.0,243.0,89.0,136.0,171.0,201.0,82.0,122.0,166.0,244.0,146.0,191.0
Operating Profit,50.0,86.0,103.0,26.0,52.0,63.0,122.0,33.0,59.0,66.0,100.0,42.0,36.0
OPM %,30.0,45.0,30.0,22.0,28.0,27.0,38.0,29.0,32.0,28.0,29.0,22.0,16.0
Other Income,4.0,4.0,8.0,8.0,2.0,5.0,16.0,7.0,9.0,9.0,12.0,8.0,8.0
Interest,3.0,3.0,3.0,2.0,2.0,3.0,15.0,5.0,6.0,7.0,8.0,9.0,9.0
Depreciation,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,13.0,14.0,14.0,14.0,14.0
Profit before tax,44.0,81.0,102.0,25.0,45.0,58.0,110.0,23.0,49.0,54.0,90.0,27.0,21.0
Tax %,27.0,26.0,26.0,25.0,26.0,26.0,27.0,24.0,31.0,28.0,27.0,31.0,33.0
Net Profit,33.0,60.0,75.0,19.0,34.0,43.0,81.0,18.0,34.0,38.0,66.0,19.0,14.0
EPS in Rs,1.74,3.2,3.98,1.0,1.8,2.29,4.32,0.94,1.79,2.06,3.53,0.99,0.74
