,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.0,74.0,74.0,74.0,74.0,74.0,74.0
FIIs,0.0,0.51,0.72,0.44,0.31,0.58,1.19
DIIs,18.62,19.5,18.78,14.19,14.74,13.82,12.48
Public,7.38,5.99,6.5,11.37,10.95,11.61,12.33
No. of Shareholders,38201.0,32646.0,42778.0,87620.0,86505.0,82463.0,93631.0
