,2010-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,108.0,160.0,124,106,136,228,181,152,173,130,132
Inventory Days,875.0,886.0,704,372,277,749,984,2784,1381,2088,2745
Days Payable,115.0,190.0,158,68,89,299,248,394,148,336,357
Cash Conversion Cycle,868.0,857.0,670,410,324,678,916,2542,1407,1882,2520
Working Capital Days,61.0,241.0,167,144,134,194,277,430,393,453,531
ROCE %,,,26,27,28,25,22,21,21,19,15
