,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,27,27,30,33,38,58,69,78,78,78,79,79,79
Reserves,0,2,26,69,165,508,1121,1759,2020,2323,2730,3191,3434
Borrowings,0,151,354,704,1447,1793,2755,3653,5382,6378,8012,9887,11200
Other Liabilities,0,7,8,47,60,91,95,137,177,181,200,254,324
Total Liabilities,27,187,418,852,1711,2451,4040,5627,7657,8960,11020,13411,15038
Fixed Assets,0,2,5,5,6,10,18,23,60,58,66,78,114
CWIP,0,0,0,0,0,0,0,0,1,0,2,20,0
Investments,0,0,0,0,0,1,4,4,4,4,68,123,153
Other Assets,27,185,412,847,1705,2440,4017,5599,7592,8897,10885,13189,14771
Total Assets,27,187,418,852,1711,2451,4040,5627,7657,8960,11020,13411,15038
