,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,270,310,289.0,272,325,343.0,365.0,353.0,395.0,411.0,450.0,467.0,497.0
Interest,114,117,115.0,113,116,125.0,124.0,135.0,141.0,150.0,165.0,187.0,204.0
Expenses,66,77,76.0,79,85,97.0,88.0,97.0,109.0,117.0,118.0,132.0,130.0
Financing Profit,90,116,99.0,80,123,121.0,153.0,121.0,144.0,144.0,167.0,148.0,163.0
Financing Margin %,33,37,34.0,29,38,35.0,42.0,34.0,37.0,35.0,37.0,32.0,33.0
Other Income,0,0,2.0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Depreciation,5,5,5.0,5,6,6.0,7.0,6.0,7.0,7.0,9.0,7.0,8.0
Profit before tax,85,111,95.0,75,118,116.0,146.0,115.0,138.0,138.0,159.0,141.0,157.0
Tax %,22,23,8.0,20,22,23.0,21.0,22.0,22.0,22.0,20.0,22.0,22.0
Net Profit,66,86,88.0,60,92,89.0,116.0,89.0,107.0,107.0,127.0,110.0,122.0
EPS in Rs,8.44,10.92,11.16,7.63,11.67,11.29,14.65,11.3,13.52,13.57,16.04,13.87,15.38
Gross NPA %,,,0.98,,,1.72,0.99,1.08,1.1,1.13,0.92,1.0,1.04
Net NPA %,,,0.71,,,1.33,0.77,0.84,0.84,0.87,0.68,0.73,0.76
