,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,26.29,24.15,29.02,17.4,14.94,29.65,8.09,10.52,46.9,35.55,23.1,35.75,43.09
Expenses,26.35,24.48,31.19,18.45,16.11,30.33,16.3,11.25,47.49,36.32,24.14,36.77,43.43
Operating Profit,-0.06,-0.33,-2.17,-1.05,-1.17,-0.68,-8.21,-0.73,-0.59,-0.77,-1.04,-1.02,-0.34
OPM %,-0.23,-1.37,-7.48,-6.03,-7.83,-2.29,-101.48,-6.94,-1.26,-2.17,-4.5,-2.85,-0.79
Other Income,0.67,-5.98,0.35,0.05,-2.96,1.22,44.09,0.03,0.05,-6.19,-1.33,0.06,0.1
Interest,1.74,1.66,1.13,1.53,0.93,0.36,0.31,0.24,0.27,0.29,0.28,0.27,0.28
Depreciation,0.16,0.15,0.13,0.11,0.11,0.12,0.09,0.04,0.05,0.05,0.05,0.05,0.05
Profit before tax,-1.29,-8.12,-3.08,-2.64,-5.17,0.06,35.48,-0.98,-0.86,-7.3,-2.7,-1.28,-0.57
Tax %,27.13,29.06,21.43,24.62,24.95,33.33,15.81,24.49,29.07,25.21,20.0,25.0,22.81
Net Profit,-0.94,-5.76,-2.42,-1.99,-3.87,0.04,29.87,-0.74,-0.61,-5.46,-2.16,-0.96,-0.44
EPS in Rs,-1.07,-6.54,-2.75,-2.26,-4.39,0.05,33.92,-0.84,-0.69,-6.2,-2.45,-1.09,-0.5
