,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,141.05,301.42,228.83,174.22,392.51,379.07,246.37,345.19,268.58,271.47,224.98,183.47,193.23
Expenses,136.13,292.85,222.01,175.94,385.26,371.03,246.37,341.47,267.14,271.21,225.37,186.7,196.38
Operating Profit,4.92,8.57,6.82,-1.72,7.25,8.04,0.0,3.72,1.44,0.26,-0.39,-3.23,-3.15
OPM %,3.49,2.84,2.98,-0.99,1.85,2.12,0.0,1.08,0.54,0.1,-0.17,-1.76,-1.63
Other Income,0.63,9.0,-0.14,0.59,4.05,0.34,-16.77,0.56,0.26,1.45,0.17,2.49,2.81
Interest,3.59,4.57,3.89,3.94,3.7,3.66,2.78,1.81,2.65,2.25,4.19,3.31,4.05
Depreciation,1.84,1.99,1.3,1.74,1.98,2.07,1.98,2.04,2.07,2.02,2.91,2.17,2.04
Profit before tax,0.12,11.01,1.49,-6.81,5.62,2.65,-21.53,0.43,-3.02,-2.56,-7.32,-6.22,-6.43
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,0.12,11.01,1.49,-6.81,5.62,2.65,-21.53,0.43,-3.02,-2.56,-7.32,-6.22,-6.43
EPS in Rs,0.01,0.48,0.06,-0.29,0.24,0.11,-0.93,0.02,-0.13,-0.11,-0.32,-0.27,-0.28
