,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8,8,8,8,8,8,8,8,8,8,8
Reserves,14,14,15,16,19,22,23,24,24,19,18,18,19
Borrowings,17,17,14,9,5,5,8,11,12,14,16,16,15
Other Liabilities,11,12,13,11,12,11,12,12,10,12,15,13,14
Total Liabilities,50,51,49,44,43,45,51,54,54,53,56,55,56
Fixed Assets,31,43,30,27,26,29,33,33,34,31,29,28,28
CWIP,1,0,0,0,0,0,0,0,0,0,2,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,18,8,19,17,18,16,18,21,20,21,26,27,28
Total Assets,50,51,49,44,43,45,51,54,54,53,56,55,56
