,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,88.03,74.91,73.85,64.17,77.47,86.72,105.06,92.75,99.4,100.97,105.41,67.44,85.83
Expenses,75.34,67.36,64.9,58.89,67.2,76.04,90.31,81.56,87.14,87.87,89.96,62.62,76.5
Operating Profit,12.69,7.55,8.95,5.28,10.27,10.68,14.75,11.19,12.26,13.1,15.45,4.82,9.33
OPM %,14.42,10.08,12.12,8.23,13.26,12.32,14.04,12.06,12.33,12.97,14.66,7.15,10.87
Other Income,-4.99,0.7,0.83,1.22,0.87,0.68,1.63,1.89,1.42,2.4,0.69,1.12,1.42
Interest,2.67,2.36,2.93,2.55,2.58,1.75,1.43,1.33,1.36,1.62,1.27,1.73,1.22
Depreciation,3.84,3.91,4.19,3.66,4.36,3.83,4.18,4.27,4.37,3.9,4.93,4.03,4.09
Profit before tax,1.19,1.98,2.66,0.29,4.2,5.78,10.77,7.48,7.95,9.98,9.94,0.18,5.44
Tax %,0.84,34.85,42.11,34.48,22.38,29.76,34.73,31.15,31.45,33.87,27.16,-22.22,23.71
Net Profit,1.19,1.29,1.55,0.19,3.26,4.07,7.03,5.15,5.45,6.6,7.24,0.23,4.15
EPS in Rs,0.24,0.26,0.32,0.04,0.67,0.84,1.44,1.06,1.12,1.35,1.49,0.05,0.85
