,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,22,32,37,35,22,32,49,38
Cash from Investing Activity,,-12,-7,-26,-21,-19,-6,-14,-35
Cash from Financing Activity,,-10,-25,-10,-15,-2,-26,-33,1
Net Cash Flow,,0,0,1,-1,1,0,2,3
