,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,63.99,63.99,63.99,63.99,63.99,63.99,63.49,63.49,63.49,63.49,63.49
FIIs,5.85,5.85,5.91,5.99,3.71,2.0,1.93,1.58,1.45,1.19,2.18
DIIs,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Government,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0
Public,30.13,30.13,30.08,30.0,32.27,33.99,34.55,34.9,35.04,35.32,34.34
No. of Shareholders,17723.0,17907.0,17605.0,17302.0,17424.0,19043.0,19666.0,19574.0,19387.0,21644.0,25940.0
