,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,99.0,146,217,240,154,270
Inventory Days,,,,,,776
Days Payable,,,,,,942
Cash Conversion Cycle,99.0,146,217,240,154,104
Working Capital Days,10.0,127,233,288,204,369
ROCE %,,33,34,-1,8,8
