,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,47.0,43.0,61.0,71.0,91.0,75.0,84.0,73.0,67.0,98.0,103.0,101.0,101.0
Expenses,26.0,28.0,35.0,41.0,64.0,46.0,55.0,44.0,47.0,58.0,61.0,58.0,63.0
Operating Profit,21.0,15.0,26.0,30.0,27.0,29.0,29.0,30.0,19.0,40.0,42.0,43.0,39.0
OPM %,45.0,36.0,42.0,43.0,29.0,39.0,34.0,40.0,29.0,41.0,41.0,42.0,38.0
Other Income,3.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,10.0,2.0,50.0,7.0,10.0
Interest,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0
Depreciation,22.0,22.0,22.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,9.0,9.0,9.0
Profit before tax,-0.0,-8.0,4.0,24.0,21.0,23.0,23.0,25.0,22.0,33.0,80.0,39.0,38.0
Tax %,-437.0,1038.0,134.0,30.0,-2.0,24.0,26.0,21.0,25.0,24.0,10.0,20.0,22.0
Net Profit,-2.0,76.0,-1.0,17.0,21.0,17.0,17.0,20.0,17.0,25.0,72.0,31.0,30.0
EPS in Rs,-204.0,11.82,-0.22,2.61,3.31,2.66,2.66,3.04,2.59,3.85,11.29,4.88,4.59
