,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,651.0,796.0,802.0,1000.0,1018.0,976.0,937.0,1067.0,1137.0,1142.0,1215.0,1285.0,1363.0
Expenses,564.0,635.0,634.0,756.0,779.0,728.0,729.0,802.0,818.0,828.0,874.0,948.0,976.0
Operating Profit,87.0,160.0,168.0,244.0,239.0,247.0,209.0,265.0,319.0,314.0,340.0,337.0,387.0
OPM %,13.0,20.0,21.0,24.0,23.0,25.0,22.0,25.0,28.0,28.0,28.0,26.0,28.0
Other Income,40.0,40.0,29.0,26.0,23.0,46.0,26.0,31.0,26.0,45.0,40.0,41.0,45.0
Interest,53.0,46.0,45.0,27.0,27.0,25.0,22.0,22.0,22.0,20.0,20.0,19.0,9.0
Depreciation,52.0,48.0,48.0,54.0,54.0,55.0,58.0,57.0,58.0,57.0,60.0,56.0,58.0
Profit before tax,22.0,105.0,104.0,190.0,182.0,213.0,154.0,216.0,265.0,281.0,301.0,303.0,366.0
Tax %,25.0,14.0,33.0,23.0,20.0,11.0,20.0,20.0,-72.0,21.0,17.0,21.0,24.0
Net Profit,17.0,90.0,70.0,147.0,145.0,190.0,124.0,173.0,457.0,222.0,251.0,240.0,277.0
EPS in Rs,0.18,1.0,0.72,1.52,1.5,1.96,1.28,1.78,4.72,2.29,2.58,2.47,2.85
