,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6.59,3.22,3.22,2.92,5.38,3.39,1.76,2.98,5.16,3.29,3.65,3.11,4.2
Expenses,6.07,2.65,2.11,3.2,5.42,3.34,2.34,2.64,4.73,3.01,3.4,4.09,3.66
Operating Profit,0.52,0.57,1.11,-0.28,-0.04,0.05,-0.58,0.34,0.43,0.28,0.25,-0.98,0.54
OPM %,7.89,17.7,34.47,-9.59,-0.74,1.47,-32.95,11.41,8.33,8.51,6.85,-31.51,12.86
Other Income,0.06,0.07,0.09,0.07,0.06,0.06,2.57,0.05,0.05,0.05,0.08,0.06,0.07
Interest,0.05,0.03,0.04,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.05
Depreciation,0.58,0.6,0.63,0.41,0.42,0.43,0.45,0.23,0.24,0.24,0.25,0.19,0.19
Profit before tax,-0.05,0.01,0.53,-0.63,-0.41,-0.33,1.53,0.14,0.22,0.07,0.06,-1.13,0.37
Tax %,120.0,-400.0,-11.32,3.17,9.76,0.0,9.8,35.71,27.27,42.86,83.33,-0.88,2.7
Net Profit,0.01,0.04,0.59,-0.61,-0.37,-0.33,1.38,0.09,0.16,0.04,0.01,-1.14,0.36
EPS in Rs,0.01,0.05,0.79,-0.81,-0.49,-0.44,1.84,0.12,0.21,0.05,0.01,-1.52,0.48
