,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,35.42,35.42,35.42,26.64,23.15,23.15,23.15,23.15,23.15
Public,64.58,64.58,64.58,73.36,76.85,76.85,76.85,76.84,76.85
No. of Shareholders,28492.0,28113.0,28458.0,26687.0,28134.0,28079.0,28038.0,27950.0,27971.0
