,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2
Reserves,-1.04,-1.02,-0.99,-0.06,-0.04,-0.02,-0.06,-0.19,-0.2,-0.13,-0.12,-0.11,-0.22
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.11,0.22,0.21,0.1,0.22,0.42,0.38,0.18,0.08,0.15,0.13,0.15,0.19
Total Liabilities,5.27,5.4,5.42,6.24,6.38,6.6,6.52,6.19,6.08,6.22,6.21,6.24,6.17
Fixed Assets,4.74,4.73,4.72,4.69,4.83,5.01,4.98,5.03,5.13,5.11,5.1,5.08,5.08
CWIP,0.0,0.0,0.0,0.09,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,0.53,0.67,0.7000000000000001,1.46,1.35,1.59,1.54,1.16,0.95,1.11,1.11,1.16,1.09
Total Assets,5.27,5.4,5.42,6.24,6.38,6.6,6.52,6.19,6.08,6.22,6.21,6.24,6.17
