,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.4,65.4,59.66,59.66,65.42,66.39
Public,34.6,34.6,40.34,40.34,34.58,33.61
No. of Shareholders,32.0,68.0,93.0,132.0,160.0,168.0
