,2018-11-01,2019-03-01,2019-09-01,2020-03-01,2020-09-01,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,65.4,65.4,65.4,65.4,65.4,59.66,59.66,59.66,59.66,65.42,66.39
Public,34.6,34.6,34.6,34.6,34.6,40.34,40.34,40.34,40.33,34.58,33.61
No. of Shareholders,207.0,32.0,51.0,68.0,68.0,93.0,98.0,132.0,142.0,160.0,168.0
