,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,151,118,130,118,132,146,420,290,331,286,277,181
Cash from Investing Activity,-63,9,-18,3,-24,-18,-264,-148,-155,-144,-96,47
Cash from Financing Activity,-81,-117,-113,-126,-130,-130,-139,-144,-177,-159,-187,-224
Net Cash Flow,7,10,-1,-6,-22,-2,17,-2,0,-17,-5,5
