,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,24,24,24,24,24,24,24,24,24,24,24,24,24
Reserves,185,221,258,289,313,282,315,352,384,412,438,462,464
Borrowings,0,0,15,26,96,18,0,0,21,14,50,62,24
Other Liabilities,71,79,78,85,75,85,96,91,75,93,104,88,100
Total Liabilities,280,324,376,425,508,409,436,468,505,543,616,636,613
Fixed Assets,59,79,125,152,178,197,193,180,213,295,301,305,309
CWIP,28,48,38,47,43,16,15,12,55,8,11,26,23
Investments,0,0,0,0,0,0,0,35,14,6,0,0,6
Other Assets,193,198,212,226,286,196,227,240,223,235,304,305,275
Total Assets,280,324,376,425,508,409,436,468,505,543,616,636,613
