,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72
Reserves,-2.47,-2.32,-2.17,-2.03,-1.89,-1.77,-1.64,-1.63,-1.22,-1.28,7.31,6.51,7.55
Borrowings,0.18,0.18,0.18,0.14,0.14,0.14,0.18,0.01,0.0,0.53,8.68,4.36,3.66
Other Liabilities,0.72,0.15,0.14,0.12,0.09,0.1,0.1,0.36,0.16,6.87,3.53,10.85,8.92
Total Liabilities,5.15,4.73,4.87,4.95,5.06,5.19,5.36,5.46,5.66,12.84,26.24,28.44,26.85
Fixed Assets,1.61,1.57,1.74,1.69,1.65,1.62,1.58,1.55,1.37,1.66,1.29,1.32,1.32
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,3.54,3.16,3.13,3.26,3.41,3.5700000000000003,3.78,3.91,4.29,11.18,24.95,27.12,25.53
Total Assets,5.15,4.73,4.87,4.95,5.06,5.19,5.36,5.46,5.66,12.84,26.24,28.44,26.85
