,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.13,3.13,3.25,3.25,3.25,3.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25
Reserves,0.03,0.04,0.07,0.12,0.17,0.79,0.51,0.47,0.54,0.71,0.73,0.76,0.73
Borrowings,0.0,0.08,0.0,0.14,0.5700000000000001,0.77,0.5700000000000001,0.65,0.24,0.22,0.05,0.11,1.0
Other Liabilities,1.56,1.81,1.9,0.79,0.95,1.21,0.39,1.31,1.42,0.48,0.34,0.38,0.0
Total Liabilities,4.72,5.06,5.22,4.3,4.94,6.02,6.72,7.68,7.45,6.66,6.37,6.5,6.98
Fixed Assets,0.01,0.01,0.01,0.21,0.76,1.34,1.27,1.39,1.11,1.02,0.93,0.79,2.1
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
Other Assets,4.67,5.01,5.17,4.09,4.18,4.68,5.45,6.29,6.34,5.64,5.44,5.7,4.87
Total Assets,4.72,5.06,5.22,4.3,4.94,6.02,6.72,7.68,7.45,6.66,6.37,6.5,6.98
