,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,98.0,69,117,92,104
Inventory Days,65.0,88,93,82,78
Days Payable,57.0,28,33,29,27
Cash Conversion Cycle,106.0,129,176,144,155
Working Capital Days,100.0,117,158,130,135
ROCE %,,14,13,14,16
