,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,68.2,73.55,86.41,74.95,76.81,107.14,99.87,55.7
Inventory Days,120.45,118.31,95.57,73.0,79.36,119.71,93.97,96.05
Days Payable,38.06,38.78,43.13,15.7,20.21,40.79,27.7,18.16
Cash Conversion Cycle,150.59,153.08,138.85,132.25,135.95,186.06,166.14,133.59
Working Capital Days,259.81,80.11,75.49,79.52,62.06,92.18,126.19,87.12
ROCE %,,5.0,3.72,33.88,18.75,5.3,2.94,17.81
