,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,5.9,6.92,9.06,7.67,8.25,8.76,11.12,14.1,13.63,12.38,11.13,13.72,12.04
Expenses,5.83,6.44,8.24,7.32,8.78,8.65,10.35,12.87,12.23,10.22,10.27,11.72,10.09
Operating Profit,0.07,0.48,0.82,0.35,-0.53,0.11,0.77,1.23,1.4,2.16,0.86,2.0,1.95
OPM %,1.19,6.94,9.05,4.56,-6.42,1.26,6.92,8.72,10.27,17.45,7.73,14.58,16.2
Other Income,0.24,0.49,0.17,0.26,0.34,0.15,0.06,0.07,3.55,0.38,1.72,0.52,0.38
Interest,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.04
Depreciation,0.18,0.2,0.2,0.17,0.17,0.17,0.17,0.15,0.16,0.19,0.26,0.24,0.26
Profit before tax,0.12,0.76,0.78,0.43,-0.37,0.08,0.64,1.13,4.77,2.33,2.3,2.25,2.03
Tax %,8.33,0.0,-3.85,-2.33,0.0,-12.5,-14.06,4.42,5.24,19.31,6.09,14.22,18.23
Net Profit,0.12,0.76,0.8,0.43,-0.37,0.08,0.72,1.08,4.52,1.89,2.16,1.93,1.66
EPS in Rs,0.99,13.86,10.4,6.68,-3.71,-4.46,13.86,23.02,71.53,38.37,36.88,39.6,37.38
