,2012-09-01,2013-09-01,2014-09-01,2015-09-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,19,19,19,19,19,19,19,19,19,19,19,19,19.0
Reserves,-199,-247,-299,-247,-247,-334,-311,-283,-240,-242,-190,-111,-38.0
Preference Capital,0,0,0,0,0,0,73,83,81,92,104,78,
Borrowings,1607,1925,1935,1855,1865,1723,1570,1673,1628,1623,1527,1404,1379.0
Other Liabilities,613,560,595,610,602,466,564,592,764,748,794,919,950.0
Total Liabilities,2040,2256,2250,2237,2240,1874,1842,2000,2171,2147,2150,2232,2310.0
Fixed Assets,1242,1247,1324,1299,1287,1217,1155,1108,1162,1108,1124,1098,1291.0
CWIP,143,210,159,165,161,55,46,44,44,44,53,133,36.0
Investments,76,37,32,2,29,23,9,143,198,226,161,55,68.0
Other Assets,578,762,736,771,764,579,632,705,767,769,813,946,916.0
Total Assets,2040,2256,2250,2237,2240,1874,1842,2000,2171,2147,2150,2232,2310.0
