,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,13.24,15.64,17.36,12.03,18.46,19.48,21.74,19.71,22.42,18.2,17.97,16.24,18.43
Expenses,12.18,14.22,16.3,10.83,17.35,16.92,21.33,18.43,21.14,16.87,15.67,15.39,16.86
Operating Profit,1.06,1.42,1.06,1.2,1.11,2.56,0.41,1.28,1.28,1.33,2.3,0.85,1.57
OPM %,8.01,9.08,6.11,9.98,6.01,13.14,1.89,6.49,5.71,7.31,12.8,5.23,8.52
Other Income,0.02,0.03,0.11,0.04,0.07,0.02,0.3,0.09,0.25,0.16,0.28,0.14,0.05
Interest,0.42,0.34,0.46,0.45,0.39,0.36,0.46,0.45,0.65,0.55,0.72,0.47,0.54
Depreciation,0.27,0.28,0.28,0.29,0.29,0.29,0.29,0.32,0.33,0.33,0.33,0.36,0.28
Profit before tax,0.39,0.83,0.43,0.5,0.5,1.93,-0.04,0.6,0.55,0.61,1.53,0.16,0.8
Tax %,33.33,30.12,37.21,30.0,28.0,27.46,-150.0,31.67,25.45,29.51,33.99,31.25,28.75
Net Profit,0.26,0.58,0.27,0.36,0.36,1.41,-0.1,0.41,0.41,0.44,1.02,0.11,0.57
EPS in Rs,0.62,1.38,0.64,0.86,0.86,3.36,-0.24,0.98,0.98,1.05,2.43,0.26,1.36
