,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.9,-3.15,-1.91,-0.78,0.77,-0.23,0.37,0.58,0.18,-0.26,0.08
Cash from Investing Activity,0.06,0.15,-0.24,0.0,0.0,0.0,-0.44,0.0,0.0,0.0,0.0
Cash from Financing Activity,0.05,3.43,0.95,0.84,-1.05,0.42,-0.01,-0.61,0.0,0.0,0.0
Net Cash Flow,1.01,0.43,-1.2,0.07,-0.28,0.19,-0.08,-0.03,0.18,-0.26,0.08
