,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,33.18,0.00,0.00,0.00,155.32,0.00,797.24,463.65,614.27,1080.96
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,0.0,33.18,0.00,0.00,0.00,155.32,0.00,797.24,463.65,614.27,1080.96
Working Capital Days,-15.21,3301.59,-31.74,-269.40,-293.59,23.30,-107.84,3534.74,3511.89,4326.59,6977.12
ROCE %,,3.87,0.75,2.88,2.37,3.44,4.23,3.76,1.86,2.06,1.65
